"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.7686748285562,0,0,0,2,18.1762505404528,15.7365635966061,-0.652362063125736,3.82156952467516,46.974742501473,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.3967488844659,0,0,0,2,17.8036243480788,15.9310131532593,-0.641492885358275,3.5152336377063,49.9416690872559,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,17.0378801212949,0,0,0,2,17.4509999660288,15.6667638922825,-0.654173228725824,3.28408954308414,52.7119745633732,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.8499390612118,0,0,0,2,17.2705639833969,15.5219049126741,-0.5719846231529,3.09538621007856,54.6841830688284,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,16.9695134806633,0,0,0,2,17.4110350784701,15.2637646067495,-0.248575312445269,2.91796945936208,55.2134537828904,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.480874777225,0,122.811227733178,0,2,22.4820450137792,21.4046898209072,4.41114966538754,2.72517649263492,40.786431859497,79.5491302292639,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,122.811227733178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.7000035190316,0,321.22287542472,0,2,23.7195236512957,29.7862200291875,5.28778045045982,2.49598690463224,37.9730692071483,66.4304841866132,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,321.22287542472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.9492027655993,0,555.350025622757,0,2,25.5871556367089,41.7059867690978,6.53317191053009,2.22454604993534,33.7918770058172,53.1173331902552,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,555.350025622757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,31.9629231766787,0,795.851176528409,0,2,27.8928406056432,54.88894586903,8.05124886992843,1.94848284139784,29.1137316867223,39.7634537571036,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,795.851176528409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,36.1723760024197,0,999.793451539734,0,2,30.3309056595465,67.4654966207035,9.6271023844451,1.72176655785992,24.7463295336197,26.6302503083577,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,999.793451539734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"11",2015-02-15 10:00:00,46,1,15,10,39.1114978845968,0,1080.86434849761,0,2,32.3116826334495,75.1831621956429,10.8769520623835,1.60383874177455,21.456473754048,14.6876346946244,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1080.86434849761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"12",2015-02-15 11:00:00,46,1,15,11,40.547561974753,0,1096.52598927396,0,2,33.6977020882665,77.8766245598324,11.6823779434019,1.64863935531217,19.0944984533531,10.2940444752444,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1096.52598927396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"13",2015-02-15 12:00:00,46,1,15,12,40.3680282244807,0,1047.80935467212,0,2,34.3853211315158,75.8715507459913,11.9297234720707,1.88979399716693,17.512780736082,19.5189380870007,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1047.80935467212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"14",2015-02-15 13:00:00,46,1,15,13,38.9504672696935,0,938.614426760116,0,2,34.3568926617569,69.8303455631896,11.5695924181991,2.32848913416863,16.5567547815335,32.218139470839,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,938.614426760116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"15",2015-02-15 14:00:00,46,1,15,14,36.6998890336149,0,759.932416594262,0,2,33.6105062685895,60.9252281373115,10.5723727884669,2.89618022083813,16.1764104827196,45.4958994707452,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,759.932416594262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"16",2015-02-15 15:00:00,46,1,15,15,33.9164208306556,0,526.59462774668,0,2,32.221814497815,49.916877651358,9.01695651559152,3.51404847078938,16.3373671001171,58.8537317191677,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,526.59462774668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"17",2015-02-15 16:00:00,46,1,15,16,31.1355132982225,0,289.231302422041,0,2,30.5356263390826,39.1453397459213,7.19006115229996,4.1051847112446,16.8262106960911,72.1010839363494,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,289.231302422041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"18",2015-02-15 17:00:00,46,1,15,17,28.5741220541342,0,70.6328155106811,0,2,28.7909792766894,29.8789110524725,5.33541258561223,4.59238957463075,17.5540187576283,85.0891486363895,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,70.6328155106811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"19",2015-02-15 18:00:00,46,1,15,18,22.0945102186481,0,0,0,2,22.4909010032152,22.151466140528,-0.626641429739379,4.89847735956829,24.4551906935015,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"20",2015-02-15 19:00:00,46,1,15,19,20.698515219483,0,0,0,2,21.1097773878531,19.4408699523717,-1.99249491870194,4.97086261861039,26.0994827762532,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"21",2015-02-15 20:00:00,46,1,15,20,19.6846157238987,0,0,0,2,20.0969978991009,18.3111360019078,-2.86470798693028,4.85405936153095,27.8467080582331,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"22",2015-02-15 21:00:00,46,1,15,21,18.9645405530499,0,0,0,2,19.3828222359217,17.5131217630342,-3.30458691249009,4.62309472729001,29.6923179130241,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"23",2015-02-15 22:00:00,46,1,15,22,18.4325635182458,0,0,0,2,18.8583906081207,16.9042563203843,-3.45521268332772,4.36347384888293,31.6909845827862,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"24",2015-02-15 23:00:00,46,1,15,23,17.9726873295982,0,0,0,2,18.4013890999114,16.4057918062597,-3.47443819031088,4.17177831289466,33.9448360995881,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"25",2015-02-16,47,1,16,0,19.34349942711,0,0,0,2,19.8069567760605,16.2050028927319,-1.74356531759832,4.14580204667921,32.4719774243932,90,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"26",2015-02-16 01:00:00,47,1,16,1,18.9321348837852,0,0,0,2,19.3565012563268,16.9849470549341,-1.77596649650076,4.2473534321669,34.8570053352161,90,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"27",2015-02-16 02:00:00,47,1,16,2,18.5350834399878,0,0,0,2,18.9225706488114,16.8287158487349,-1.77662642642701,4.68556524662057,37.3164530434676,90,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"28",2015-02-16 03:00:00,47,1,16,3,18.3337570723696,0,0,0,2,18.6951810846816,16.7326110683878,-1.61214121696963,5.06847892051444,39.3380555962943,90,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"29",2015-02-16 04:00:00,47,1,16,4,18.513965950841,0,0,0,2,18.8594927313217,16.8939450141217,-1.12289049654419,5.37423138146074,40.3334977389355,90,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"30",2015-02-16 05:00:00,47,1,16,5,24.4219541848227,0,121.574253168247,0,2,24.4675559346979,23.2410233275672,4.19451792792961,5.4982125162803,29.5410100174149,79.6631420628,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,121.574253168247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"31",2015-02-16 06:00:00,47,1,16,6,26.18745026058,0,320.28631992763,0,2,25.6183546346142,30.1041235887808,5.28796469368854,5.34473915794916,28.3354785849212,66.5327034132477,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,320.28631992763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"32",2015-02-16 07:00:00,47,1,16,7,28.7024518684676,0,554.817416744387,0,2,27.3205414473474,38.6765189982043,6.77952715833129,4.8551156321063,26.187423652874,53.2137751627781,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,554.817416744387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"33",2015-02-16 08:00:00,47,1,16,8,32.1206808475776,0,795.825977714299,0,2,29.5182532577984,49.7894451400074,8.54959467946975,3.74440710419274,23.363047242223,39.862865491398,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,795.825977714299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"34",2015-02-16 09:00:00,47,1,16,9,35.7289710415456,0,1000.37436557338,0,2,31.8746633092363,60.8853690051695,10.354977316538,3.17559862567756,20.4745780842561,26.7505576840985,0,0,13.1542826393176,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1000.37436557338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
