"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.7920239276719,0,0,0,2,18.2007376650891,15.7041517063441,-0.628156934563776,3.82156952467516,46.9025837507078,90,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.4240980207091,0,0,0,2,17.8307010169201,15.9728191222511,-0.617605695013538,3.5152336377063,49.8565939311426,90,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,17.0575859594465,0,0,0,2,17.4772009512202,15.6977735823817,-0.630542765947894,3.19481245619513,52.6248420736813,90,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.8688011198569,0,0,0,2,17.2957192327438,15.5317758211615,-0.548530529697473,3.02056108676909,54.5972736375119,90,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,16.9895292812061,0,0,0,2,17.4370825230175,15.2987103068813,-0.22520109934419,2.84743305136907,55.1226920122965,90,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.5002620759642,0,121.766516400653,0,2,22.5066053306707,21.3920490156861,4.43488274048491,2.65930049097879,40.7256555721436,79.5475205826339,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,121.766516400653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.7212895419962,0,317.946195959163,0,2,23.7430504448405,29.7358825920917,5.31157141232677,2.43565112898335,37.9193786164062,66.4289310556759,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,317.946195959163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.9635400860394,0,548.545014013109,0,2,25.6060689788762,41.5259163964736,6.55711166708431,2.17077184497441,33.7540136096641,53.1158555048482,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,548.545014013109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,31.9791812636429,0,785.374969722807,0,2,27.9122656183941,54.7019587655719,8.07541777892374,1.90138194381056,29.0808078248034,39.7620864205255,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,785.374969722807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,36.2116242071348,0,989.866613985547,0,2,30.3520179413334,67.2999233821429,9.65156266339784,1.68014609880944,24.7164651688958,26.6290848798316,0,0,13.1755780950855,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,989.866613985547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
