"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.8350726648097,0,0,0,2,18.2401474568478,15.6197719538635,-0.652362063125736,3.94649228534717,46.7865910597357,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.4481567896822,0,0,0,2,17.8524234328697,15.800927948574,-0.641492885358275,3.63014262669471,49.7883746741617,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,17.0878792253957,0,0,0,2,17.4979411572505,15.5568463113901,-0.654173228725824,3.39144269454905,52.5558991227151,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.8982145604481,0,0,0,2,17.3163578552612,15.3849225183498,-0.5719846231529,3.19657086424024,54.5259971138869,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,17.0311434137336,0,0,0,2,17.4689559135976,15.1962366398786,-0.248575312445269,3.01335456175691,55.0117486935591,90,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.5048613944761,0,122.811227733178,0,2,22.5102032952539,21.2980794777544,4.41114966538754,2.81425941225218,40.7167047821636,79.5491302292639,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,122.811227733178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.5332446558143,0,321.22287542472,0,2,23.5545903200255,30.0136002117346,5.28778045045982,2.5775778773241,38.3522088754459,66.4304841866132,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,321.22287542472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.5263734537484,0,555.350025622757,0,2,25.1494641702859,42.5803769507378,6.53317191053009,2.297263929855,34.6826464182319,53.1173331902552,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,555.350025622757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,31.2727797351482,0,795.851176528409,0,2,27.1559511983646,56.5189681963931,8.05124886992843,2.01217652905622,30.3958162423554,39.7634537571036,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,795.851176528409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,35.2275930658376,0,999.793451539734,0,2,29.3071167024305,69.5400141228941,9.6271023844451,1.77804914810244,26.2463065971707,26.6302503083577,0,0,13.1755357832288,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,999.793451539734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
