"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.8321256505905,0,0,0,2,18.2748397377252,15.6618317987984,-0.603840685444368,3.37361465476185,46.6848837088502,90,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.4280581926457,0,0,0,2,17.8686617509922,15.8720722573965,-0.614205687770095,3.10318669816318,49.737535708722,90,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,17.0417654090235,0,0,0,2,17.5141654290614,15.6204585946469,-0.627185952996626,2.63134001136075,52.5021298823726,90,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.9001688535383,0,0,0,2,17.3327891704246,15.4474852744941,-0.545212392698204,2.99388028425275,54.4694185624847,90,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,17.0404411071366,0,0,0,2,17.4878102160833,15.4955250644301,-0.22191417136969,2.82228149947533,54.9463245643206,90,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.501781100899,0,117.407087045211,0,2,22.5297653511584,21.2567535155147,4.43818357778315,2.63581072560302,40.6683986924177,79.5478861956598,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,117.407087045211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.553643928233,0,305.828553907336,0,2,23.6198564997525,29.5039683812216,5.3148709322204,2.4141368722263,38.2017241632887,66.4293478198393,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,305.828553907336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.5690468546848,0,526.581678765403,0,2,25.2805127404458,41.3799639435786,6.56042557204961,2.15159728328205,34.4132438857733,53.1163196361761,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,526.581678765403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,31.3676384085233,0,755.636303255281,0,2,27.3844343609807,54.6789295514551,8.0993990751885,1.88458691974263,29.9916674032908,39.7625992592681,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,755.636303255281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,35.4305751280701,0,961.633101866308,0,2,29.614995686986,67.5539961391449,9.67584453275515,1.66530526461566,25.7847467258624,26.629654399906,0,0,13.1755986117123,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,961.633101866308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
