"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.8644741210477,0,0,0,2,18.2696878825958,15.6438810570126,-0.625661996682538,3.94649228534717,46.6999435983703,90,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.4702005887584,0,0,0,2,17.8731649142421,15.8833439496685,-0.623568626004953,3.63014262669471,49.7234141479761,90,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,17.1099216820726,0,0,0,2,17.5185247013905,15.6441514825071,-0.636440061907365,3.39144269454905,52.4876600364571,90,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.9134203292091,0,0,0,2,17.33663769282,15.4649434346597,-0.554382017254341,3.11224626191679,54.4561446934623,90,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,17.0451095076405,0,0,0,2,17.4888025850291,15.2516587500834,-0.231031462127589,2.93386315178308,54.9428613994025,90,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.5157102527425,0,120.876309959505,0,2,22.5294008094697,21.2857093930214,4.42896808604348,2.74002007395751,40.6692803990896,79.5478856619416,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,120.876309959505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.5340152895736,0,314.642944461362,0,2,23.572000975262,29.8630843352973,5.30564420984444,2.50958212853761,38.3120207621804,66.4292255683632,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,314.642944461362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.4964218794969,0,540.31787875162,0,2,25.1633561264128,42.1650815997179,6.55114923513418,2.23666278082867,34.6540030966316,53.1160746917976,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,540.31787875162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,31.2001254877296,0,770.468118467867,0,2,27.1738988543624,55.7267619890629,8.07784318551705,1.95909590208955,30.3638845995379,39.7622140002171,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,770.468118467867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,35.160123330622,0,974.501987757018,0,2,29.3242127191851,68.6566261557238,9.65402191866667,1.73114473281086,26.2204658782983,26.6290741176705,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,974.501987757018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"11",2015-02-15 10:00:00,46,1,15,10,37.9273555363401,0,1066.53951773867,0,2,31.1416106979318,76.6993456249472,10.9042425322859,1.65626640585381,22.9273657667208,14.6867376822241,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1066.53951773867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"12",2015-02-15 11:00:00,46,1,15,11,39.4293364759237,0,1093.97701345392,0,2,32.5009753360404,79.9466712091629,11.710053228502,1.70253150048664,20.4202263698103,10.2945251732409,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1093.97701345392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"13",2015-02-15 12:00:00,46,1,15,12,39.4021316068671,0,1053.70499417206,0,2,33.2828336860959,78.4647799643949,11.9578160537545,1.9515692132668,18.6236882424254,19.5201096452786,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1053.70499417206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"14",2015-02-15 13:00:00,46,1,15,13,38.1872380677128,0,948.940239307588,0,2,33.4430686876261,72.7993444256581,11.5981380584629,2.40460479527513,17.4222483115048,32.2193931267025,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,948.940239307588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"15",2015-02-15 14:00:00,46,1,15,14,36.1395644156108,0,770.504678537815,0,2,32.9315766545134,63.6154553415312,10.6014589570959,2.99085305781118,16.8035106709352,45.4971583614992,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,770.504678537815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"16",2015-02-15 15:00:00,46,1,15,15,33.5805316191471,0,533.859365709199,0,2,31.807140045817,52.1239111754021,9.04650213092145,3.62891871801943,16.7249877816217,58.8549751458879,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,533.859365709199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"17",2015-02-15 16:00:00,46,1,15,16,31.0019359253807,0,291.822852318759,0,2,30.3600496366963,40.6593669260787,7.22002535905659,4.23937852974925,16.9961033175851,72.102298814417,0,0,13.1755413088027,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,291.822852318759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
