"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.0831772319792,0,0,0,2,17.5544703212843,15.679115971074,-0.623729850337725,2.64864873580602,48.8507688509161,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,16.874322313648,0,0,0,2,17.3498654698622,15.9616550058002,-0.613237547456777,2.43633383363998,51.3928073887681,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,16.5164331703637,0,0,0,2,17.0086161184138,15.6700767358687,-0.626224837908865,2.20591318484774,54.2087722343063,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.3188353125531,0,0,0,2,16.8203926118687,15.4736457972384,-0.54425138206625,2.07946263289071,56.2670136379811,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,16.3635479230405,0,0,0,2,16.8819205451979,15.3103599027203,-0.220945949035638,1.96027508131392,57.0950718557161,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.2101285723556,0,120.541119199584,0,2,22.2043135950579,21.352947715527,4.43918559240745,1.83075787635645,41.4814761719046,79.5475077384405,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,120.541119199584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,26.3662809369651,0,313.445084921508,0,2,25.2980196353957,29.6051567958388,5.31588018086893,1.67678963079555,34.5506508607,66.4289547838186,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,313.445084921508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,32.312826239479,0,537.288954332983,0,2,29.8097996066452,41.3471583440429,6.56144426506125,1.49443722754963,26.4057572573231,53.1159162477947,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,537.288954332983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,39.2611620538206,0,764.531683123208,0,2,35.0316155183347,54.3820114019907,8.07979069960709,1.30897955360882,19.4106130573568,39.7621896892256,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,764.531683123208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,46.2906893166396,0,967.378569534503,0,2,40.2533144144697,66.9179947511629,9.65598937824888,1.15667285974621,14.3095486050563,26.6292476474542,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,967.378569534503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"11",2015-02-15 10:00:00,46,1,15,10,51.014534336147,0,1061.22784771386,0,2,43.9587867339273,75.0555771432413,10.9062279567545,1.07729371578814,11.4306084524997,14.6873170477171,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1061.22784771386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"12",2015-02-15 11:00:00,46,1,15,11,52.8134040552362,0,1091.14184184731,0,2,45.7434179779925,78.0185026625474,11.7120613761733,1.14263694957082,10.0301612058604,10.2955719685849,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1091.14184184731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"13",2015-02-15 12:00:00,46,1,15,12,52.0572362084366,0,1053.28293290572,0,2,45.7768937040887,76.5415919450941,11.9598520116071,1.30977611403144,9.54211364898826,19.5206950408849,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,1053.28293290572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"14",2015-02-15 13:00:00,46,1,15,13,49.0529909919506,0,950.227346388847,0,2,44.1374991812012,70.9175097906975,11.6002076337775,1.61382640345344,9.79945052748647,32.21971551548,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,950.227346388847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"15",2015-02-15 14:00:00,46,1,15,14,44.431994594925,0,772.558806341027,0,2,41.085547648135,61.8979070476639,10.6035722273613,2.00728104802473,10.7742549375772,45.497323163243,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,772.558806341027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"16",2015-02-15 15:00:00,46,1,15,15,38.9099156998024,0,535.649756780199,0,2,37.0670399967234,50.7418852946628,9.04865169945396,2.43551241960161,12.4879486462555,58.8550175219142,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,535.649756780199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"17",2015-02-15 16:00:00,46,1,15,16,33.575972275464,0,292.665355313963,0,2,32.9415960157153,39.7611094947629,7.22220917790037,2.84521640270627,14.6818585278355,72.1022290490621,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,292.665355313963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"18",2015-02-15 17:00:00,46,1,15,17,28.8453196593652,0,69.6574331280134,0,2,29.1296012558885,30.0068624850034,5.36793559688044,3.18288775400688,17.2135083947314,85.0901360796505,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,69.6574331280134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"19",2015-02-15 18:00:00,46,1,15,18,21.9512189355183,0,0,0,2,22.4367983101116,22.1709155050998,-0.594284480938768,3.39503070192025,24.5357809928823,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"20",2015-02-15 19:00:00,46,1,15,19,20.3041310587157,0,0,0,2,20.7989078916337,19.7425070185593,-1.96005512876849,3.33891364611262,26.6032211944838,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"21",2015-02-15 20:00:00,46,1,15,20,19.2159969091363,0,0,0,2,19.7121971438659,18.4586475782511,-2.83234185141572,3.26045724550464,28.5189867459607,90,0,0,13.1755954395554,179,0,0,0,1.37140637403553e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
