"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","Ta_av","wind_av","BB_av","MT_av","solrad_av","month","day"
"1",2015-02-15,46,1,15,0,17.5482232044023,0,0,0,2,18.1905702648795,15.3502382371868,-0.618923554466733,1.77022617816848,46.9325670986112,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"2",2015-02-15 01:00:00,46,1,15,1,17.1218045506944,0,0,0,2,17.7648051273266,15.4151603458414,-0.654078921098915,1.62832536937165,50.0639672066782,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"3",2015-02-15 02:00:00,46,1,15,2,16.9602087496935,0,0,0,2,17.4268462251445,15.422451584122,-0.666613391771307,2.70280215172403,52.7924614061071,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"4",2015-02-15 03:00:00,46,1,15,3,16.8209675737464,0,0,0,2,17.2547577542006,15.4606007592573,-0.584304297324366,2.94158957946948,54.7388768930288,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"5",2015-02-15 04:00:00,46,1,15,4,16.958457922293,0,0,0,2,17.4072153088995,15.4954261002637,-0.260806501643913,2.77298791566686,55.2267592923824,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"6",2015-02-15 05:00:00,46,1,15,5,22.446239122593,0,116.717767525035,0,2,22.4700372699237,21.4345541104697,4.39880314812245,2.58977401490285,40.8161815567656,79.5485911037205,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,116.717767525035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"7",2015-02-15 06:00:00,46,1,15,6,24.6414108796555,0,308.41459295994,0,2,23.693995958724,29.4644257892425,5.27542003163063,2.37197188682059,38.0314493878707,66.4300466862544,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,308.41459295994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"8",2015-02-15 07:00:00,46,1,15,7,27.9225353048118,0,543.206511007834,0,2,25.559557517198,41.3076386371987,6.52074247403345,2.11401777853553,33.8472527894417,53.1170043211735,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,543.206511007834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"9",2015-02-15 08:00:00,46,1,15,8,32.1489143347755,0,797.798631316956,0,2,27.9441366938772,55.1967236283028,8.08437833688072,1.85167098159474,29.0268331817331,39.7632571863968,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,797.798631316956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"10",2015-02-15 09:00:00,46,1,15,9,36.479726631107,0,1006.95568707897,0,2,30.4033414905521,68.2378520377594,9.66064040846481,1.63621926995379,24.6439718114438,26.630253882224,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1006.95568707897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"11",2015-02-15 10:00:00,46,1,15,10,40.0557518525861,0,1073.23064499856,0,2,32.4438928957065,77.0102301915168,10.9109552066276,1.31995755457255,21.2971344010683,14.6880695869584,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1073.23064499856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"12",2015-02-15 11:00:00,46,1,15,11,44.6174644855997,0,1072.87608940831,0,2,34.0723191275541,84.0638647230768,11.7168982530348,0.763682179870975,18.6997818296026,10.2951236765912,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1072.87608940831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"13",2015-02-15 12:00:00,46,1,15,12,44.0132315351304,0,1008.3277424406,0,2,34.7868730784874,82.7219821927337,11.9648119457735,0.875389753746512,17.1270052276304,19.5196676305251,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,1008.3277424406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"14",2015-02-15 13:00:00,46,1,15,13,41.8664359041375,0,891.03813338748,0,2,34.7548165329409,76.7672273280828,11.605298582795,1.07860197080584,16.1952182570184,32.218626174639,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,891.03813338748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"15",2015-02-15 14:00:00,46,1,15,14,38.7898036965225,0,713.653133198488,0,2,33.9801261480266,67.4981851924325,10.6087304381367,1.34156764923889,15.8462143836478,45.4962345392798,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,713.653133198488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"16",2015-02-15 15:00:00,46,1,15,15,35.2072227004498,0,490.818951994678,0,2,32.5374337468342,55.6320091966134,9.05392764595433,1.62777637674224,16.0491948191883,58.8539462614337,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,490.818951994678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"17",2015-02-15 16:00:00,46,1,15,16,31.7345631104963,0,268.970461556902,0,2,30.7613921374906,43.1545019126689,7.2275939525839,1.90160231159995,16.6106323559378,72.1011860704304,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,268.970461556902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"18",2015-02-15 17:00:00,46,1,15,17,28.5995898246505,0,66.6407105038923,0,2,28.9034639596679,31.5478589281144,5.37340787309358,2.1272851881585,17.4400941958544,85.0891341687733,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,66.6407105038923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"19",2015-02-15 18:00:00,46,1,15,18,21.9404398351309,0,0,0,2,22.5467048687291,22.5322197770312,-0.588775615648899,2.26907107121399,24.3724677612361,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"20",2015-02-15 19:00:00,46,1,15,19,20.6813595761047,0,0,0,2,21.144719087435,19.3137643439787,-1.95455315676503,4.09101457352086,26.0435901908559,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"21",2015-02-15 20:00:00,46,1,15,20,19.6752697099192,0,0,0,2,20.1372664627847,18.323201458538,-2.8268778948331,3.99488561892902,27.7774458156938,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"22",2015-02-15 21:00:00,46,1,15,21,18.9962303432867,0,0,0,2,19.4263509711399,17.5953687819521,-3.26701811819402,4.39339273090302,29.6120462639172,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"23",2015-02-15 22:00:00,46,1,15,22,18.4673657647205,0,0,0,2,18.9040378560628,17.0514211536981,-3.41801869242357,4.14667131434816,31.6007758816541,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"24",2015-02-15 23:00:00,46,1,15,23,18.0103716350197,0,0,0,2,18.4469224134306,16.5618898308876,-3.43769661952064,4.00967133928873,33.8481078882761,90,0,0,13.175588890598,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"25",2015-02-16,47,1,16,0,19.3659833574699,0,0,0,2,19.8510829735977,16.3529182643781,-1.70713311551134,3.80228067807456,32.3832784167268,90,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"26",2015-02-16 01:00:00,47,1,16,1,18.9560305197295,0,0,0,2,19.3971766015304,17.0500010635844,-1.74002653555192,3.96410179524981,34.7689226830429,90,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"27",2015-02-16 02:00:00,47,1,16,2,18.5522009952358,0,0,0,2,18.9618494394974,16.8762338821791,-1.74115498258266,4.25299358403395,37.2250814721921,90,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"28",2015-02-16 03:00:00,47,1,16,3,18.3504985068278,0,0,0,2,18.7330320005888,16.7559101068597,-1.57708695713404,4.60055664475199,39.245067467956,90,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"29",2015-02-16 04:00:00,47,1,16,4,18.5016882142911,0,0,0,2,18.8920820285697,16.8113556722685,-1.08817429289297,4.39225196475805,40.2515076976259,90,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"30",2015-02-16 05:00:00,47,1,16,5,24.417802510805,0,115.538673846855,0,2,24.4925547162581,22.9478352164068,4.22945757995222,4.49357926988352,29.4968991613803,79.6626071788389,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,115.538673846855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
"31",2015-02-16 06:00:00,47,1,16,6,26.2602760881373,0,307.519218895666,0,2,25.659064305275,30.1207309920927,5.32271083209929,4.368148559551,28.2671813575876,66.5322708060303,0,0,13.1543347716218,179,0,0,0,1.39870473226681e-311,0,0.99,0,1,1,0,307.519218895666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16
