"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","NJtm_av","NJpl_av","RLtm_av","BBav_av","height"
"1",2024-06-01 02:00:00,153,1,1,0,5.84961165429072,0,0,0,2,6.23902123686221,8.03868077875468,-9.90060628095074,1.69931674837841,95.4452188631776,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2024-06-01 03:00:00,153,1,1,1,5.29476441789216,0,0,0,2,5.77048625932567,4.96690387051295,-11.2535558270222,1.77346292704807,94.7477626384979,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2024-06-01 04:00:00,153,1,1,2,4.78142296510978,0,0,0,2,5.29173114917185,4.30022935988519,-12.7331291662455,1.72470267469638,92.3980534775588,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2024-06-01 05:00:00,153,1,1,3,4.31534755817915,0,0,0,2,4.88302165583999,3.62397757327627,-14.0883252190063,1.56873252723188,88.9596237465311,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2024-06-01 06:00:00,153,1,1,4,3.9942634157139,0,0,0,2,4.6474617875621,3.01718172538971,-15.0193415228937,1.32629329833077,85.0796026212409,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2024-06-01 07:00:00,153,1,1,5,3.80731758404735,0,0,0,2,4.67651719235161,2.52042123172554,-15.318320375835,0.848288236685434,81.6680869809986,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2024-06-01 08:00:00,153,1,1,6,8.07881963976535,0,25.7955124190225,0,2,9.08289304753764,4.76957387596891,-11.2082966633482,0.585773610137463,60.4205489104511,86.4060817332709,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,25.7955124190225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2024-06-01 09:00:00,153,1,1,7,10.3458386867992,0,149.467782872,0,2,9.93398822192399,8.91036178856473,-9.8027744022915,0.327732474122839,60.0749057057165,75.836654837154,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,149.467782872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2024-06-01 10:00:00,153,1,1,8,13.7837743307201,0,305.445806847158,0,2,11.5268243392899,14.6576761683178,-7.48055392532598,0.442693923244255,58.8234761068804,66.6107940528851,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,305.445806847158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2024-06-01 11:00:00,153,1,1,9,16.8567871448246,0,455.150297451229,0,2,13.6290202875893,18.6336867152995,-4.69357287481699,0.65715498353773,56.522197792788,59.3914403434908,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,455.150297451229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-01 12:00:00,153,1,1,10,19.1822485390799,0,552.78897933773,0,2,15.7335825092366,21.1112028739823,-2.05380375672325,0.906278868179321,54.291293151479,54.9965125939086,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,552.78897933773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2024-06-01 13:00:00,153,1,1,11,20.8911971546698,0,578.360733293839,0,2,17.3094200423762,27.0524727940339,-0.0420315822153157,1.04347481799083,53.3326501535156,54.1297770679411,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,578.360733293839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2024-06-01 14:00:00,153,1,1,12,20.9860012322385,0,531.489269090434,0,2,18.0184113525186,29.191004207548,1.06347321489858,1.30940696058841,54.253317319135,56.9544865819797,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,531.489269090434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2024-06-01 15:00:00,153,1,1,13,19.803861248142,0,424.034977388132,0,2,17.7758862355946,26.0081727740165,1.23034792823495,1.55086300627633,57.1965721572973,62.9699601182504,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,424.034977388132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2024-06-01 16:00:00,153,1,1,14,17.6391644464344,0,277.3540855717,0,2,16.7205425445323,20.5609584725323,0.714395906990603,2.14020167352265,62.3303030928331,71.3612675284454,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,277.3540855717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2024-06-01 17:00:00,153,1,1,15,15.2672505652735,0,116.594561142694,0,2,15.1607399588145,15.7073379238816,-0.0634648448187818,2.96186845679016,69.3947188229234,81.3775695924986,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,116.594561142694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2024-06-01 18:00:00,153,1,1,16,9.52262518575994,0,0,0,2,9.79265109064778,9.47808270589454,-4.07832486697464,3.56691983220299,98.9581475984545,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2024-06-01 19:00:00,153,1,1,17,8.85407596555049,0,0,0,2,9.08477254407259,8.68300025757055,-3.84030232033399,4.18637075678366,100,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2024-06-01 20:00:00,153,1,1,18,8.42752259686615,0,0,0,2,8.627249798633,8.35182754478507,-3.17820891402846,4.53383071491996,100,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2024-06-01 21:00:00,153,1,1,19,8.22710005519945,0,0,0,2,8.40194197706413,8.23691498275661,-2.23053388890503,4.72490127607827,100,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2024-06-01 22:00:00,153,1,1,20,8.16811867255296,0,0,0,2,8.33025862857665,8.25356883278335,-1.27634035733894,4.49225587612969,100,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2024-06-01 23:00:00,153,1,1,21,8.1425766314623,0,0,0,2,8.30158228305506,8.19452784949584,-0.603189457801932,4.12940528884097,100,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
