"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","NJtm_av","NJpl_av","RLtm_av","BBav_av","height"
"1",2024-06-01 02:00:00,153,1,1,0,5.84982742998058,0,0,0,2,6.23902123686221,8.04574041670578,-9.90060628095074,1.69931674837841,95.4452188631776,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2024-06-01 03:00:00,153,1,1,1,5.28439613068227,0,0,0,2,5.77048625932567,4.60702229706676,-11.2535558270222,1.77346292704807,94.7477626384979,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2024-06-01 04:00:00,153,1,1,2,4.76440818088763,0,0,0,2,5.29173114917185,3.71382878775715,-12.7331291662455,1.72470267469638,92.3980534775588,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2024-06-01 05:00:00,153,1,1,3,4.28970956714288,0,0,0,2,4.88302165583999,2.77871170162355,-14.0883252190063,1.56873252723188,88.9596237465311,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2024-06-01 06:00:00,153,1,1,4,3.96987338220313,0,0,0,2,4.6474617875621,2.28048630383287,-15.0193415228937,1.32629329833077,85.0796026212409,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2024-06-01 07:00:00,153,1,1,5,3.76882624821001,0,0,0,2,4.67651719235161,1.60418206391564,-15.318320375835,0.848288236685434,81.6680869809986,90,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2024-06-01 08:00:00,153,1,1,6,8.00241490561328,0,25.7955124190225,0,2,9.08289304753764,3.30481953754983,-11.2082966633482,0.585773610137463,60.4205489104511,86.4060817332709,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,25.7955124190225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2024-06-01 09:00:00,153,1,1,7,10.3705695424774,0,149.467782872,0,2,9.93398822192399,9.24584690458978,-9.8027744022915,0.327732474122839,60.0749057057165,75.836654837154,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,149.467782872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2024-06-01 10:00:00,153,1,1,8,14.0639905940826,0,305.445806847158,0,2,11.5268243392899,18.7891255302199,-7.48055392532598,0.442693923244255,58.8234761068804,66.6107940528851,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,305.445806847158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2024-06-01 11:00:00,153,1,1,9,17.3415175595209,0,455.150297451229,0,2,13.6290202875893,26.8442318299233,-4.69357287481699,0.657154983537731,56.522197792788,59.3914403434908,0,0,10.0807025646753,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,455.150297451229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
