"","datetime","DOY","YEAR","DAY","TIME","TC","SHADE","SOLAR","DEP","ACT","TA","TSUB","TSKY","VEL","RELHUM","ZEN","CONDEP","WATERTEMP","DAYLENGTH","WINGANGLE","WINGTEMP","FLYING","FLYTIME","PO2WATER","SALWATER","ABSAN","PTCOND","POSTURE","PANT","PCTWET","Solar","date","hour","exp","cat","height_av","NJtm_av","NJpl_av","RLtm_av","BBav_av","height"
"1",2024-06-01 02:00:00,153,1,1,0,5.84641144354475,0,0,0,2,6.23605510884585,8.02784032986922,-9.90332294344466,1.69931674837841,95.464782375438,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2024-06-01 03:00:00,153,1,1,1,5.28168658967035,0,0,0,2,5.76748983040486,4.61376211640259,-11.2562844052784,1.77346292704807,94.767457323848,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2024-06-01 04:00:00,153,1,1,2,4.76161182643572,0,0,0,2,5.28870328173933,3.71854038995385,-12.7358697339071,1.72470267469638,92.4175379645195,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2024-06-01 05:00:00,153,1,1,3,4.28691151074736,0,0,0,2,4.87996618655629,2.78389378493973,-14.0910761888669,1.56873252723188,88.9786181381623,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2024-06-01 06:00:00,153,1,1,4,3.96731884575311,0,0,0,2,4.64438169491292,2.29303608092721,-15.0221051759426,1.32629329833077,85.0979506546406,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2024-06-01 07:00:00,153,1,1,5,3.74844070411877,0,0,0,2,4.67339524322831,1.58579255290544,-15.3211182163694,0.820313563805735,81.6859343782345,90,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2024-06-01 08:00:00,153,1,1,6,7.98314837674014,0,26.1300741512236,0,2,9.07972258157886,3.29668595608176,-11.2111407068917,0.566456089963913,60.4334827897513,86.4062025001745,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,26.1300741512236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2024-06-01 09:00:00,153,1,1,7,10.3731268832553,0,151.431193182171,0,2,9.93085675164347,9.31196999284731,-9.80559195991862,0.364104081492264,60.087520094482,75.8367866729512,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,151.431193182171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2024-06-01 10:00:00,153,1,1,8,14.0665360185933,0,309.683524167134,0,2,11.5237630060461,18.8834481497882,-7.4833187207301,0.458816672883111,58.8353969320852,66.610934401614,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,309.683524167134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2024-06-01 11:00:00,153,1,1,9,17.2750326128273,0,461.956586700028,0,2,13.6260426913014,26.8164643129345,-4.69627087399539,0.699625608462706,56.5331529947052,59.3915837508957,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,461.956586700028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2024-06-01 12:00:00,153,1,1,10,19.7435316208959,0,561.502990850919,0,2,15.7306891880943,30.9907460105783,-2.05643099362806,0.909783704775775,54.3013486997576,54.9966493565888,0,0,10.0806934068166,179,0,0,0,1.10851565994446e-311,0,0.99,0,1,1,0,561.502990850919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
